timestamp	status	algorithm	run_dir	params_m	epochs	imgsz	batch	device	model_summary	val_acc	val_macro_p	val_macro_r	val_macro_f1	test_acc	test_macro_p	test_macro_r	test_macro_f1	description
2026-05-23T10:11:02	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_token_spatial_gate_priorcal_20260523_094437	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=token(rank=16)	0.9767576318223867	0.8974599271932308	0.8611076495247846	0.8756208384935101	0.9771789830769824	0.8992743163287729	0.8544051375591148	0.8734163367607235	TAFI token-wise spatial gated CTM residual feature adapter before the YOLO head (token_gate_rank=16), mean CTM readout, and class-prior logit calibration tau=0.4
2026-05-23T10:58:23	crash	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_learned_prior_bias_20260523_105104		10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | logit_bias=prior(tau=0.4)									crash_before_epoch1_no_checkpoint
2026-05-23T11:29:33	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_learned_prior_bias_20260523_105830	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | logit_bias=prior(tau=0.4)	0.9762950971322849	0.8492648997537708	0.9124790942219744	0.8777676606148852	0.9782969045140897	0.8614635848103396	0.9154305406928044	0.8862534916622289	CTM residual feature adapter before the YOLO head with trainable class-prior logit bias initialized from tau=0.4 and no eval-time prior calibration; underperformed best single-model and YOLO26m baseline macro F1
2026-05-23T12:08:20	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_anchor_kl_priorcal_20260523_114148	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | anchor_kl=0.1	0.9756783842121493	0.891814676086399	0.8772926011168586	0.8829007087962448	0.9765236498207471	0.8920664779607395	0.8726183112281627	0.8806392137358459	DACFF precision-anchor KL from clean YOLO logits to CTM-adapted logits (anchor_loss_weight=0.1), residual CTM feature adapter, and eval-time class-prior logit calibration tau=0.4; underperformed best single-model and YOLO26m baseline macro F1
2026-05-23T17:29:07	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_ensemble_distill_priorcal_20260523_164708	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)	0.9779139685476411	0.9159229880824934	0.873392101757697	0.8917948218792581	0.9789522377703249	0.9182952300325399	0.8676817416104723	0.8904913806495733	Single-model CTM residual feature adapter trained with fixed log-probability ensemble distillation (w=0.25,T=2.0) and eval-time class-prior logit calibration tau=0.4; improved precision but lost too much recall, underperforming best single-model macro F1
2026-05-23T20:45:37	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_noneaware_priorcal_20260523_194026	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | sampling=none_aware(none=0.6)	0.9743678692568609	0.8558988525343719	0.9077894160330658	0.8753604220430736	0.9750973362630585	0.8631690836479148	0.9069869107290486	0.8788722320817143	CTM residual feature adapter with train-only none-aware long-tail sampler (none target ratio=0.6) and eval-time class-prior logit calibration tau=0.4; over-corrected tail recall and lost too much macro precision
2026-05-23T21:55:42	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_deferred_noneaware_priorcal_20260523_210410	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | sampling=none_aware(none=0.75)@e7	0.9737897008942338	0.882127355798224	0.8598466217338356	0.8639004737056699	0.9742878069465325	0.8868850066484906	0.8482513917698298	0.8575362769522267	CTM residual feature adapter with deferred none-aware sampler from epoch 7 (none target ratio=0.75) and validation-selected class-prior logit calibration; delayed rebalancing damaged tail precision/recall tradeoff
2026-05-25T09:58:13	crash	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_cbr_priorcal_20260523_221648	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | cbr(w=0.02,p=1.0)									Training interrupted after epoch 4 during system-instability period; no validation/test metrics; CBR remains unassessed
2026-05-25T09:59:19	crash	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_cbr_priorcal_20260525_085552		10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | cbr(w=0.02,p=1.0)									System restart before epoch 1. No checkpoint or metrics. CBR remains unassessed.
2026-05-25T09:59:19	crash	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_cbr_priorcal_20260525_090159		10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | cbr(w=0.02,p=1.0)									System restart before epoch 1. No checkpoint or metrics. CBR remains unassessed.
2026-05-25T09:59:19	crash	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_cbr_priorcal_20260525_090439	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | cbr(w=0.02,p=1.0)									System BSOD interrupted CBR run after epoch 7. Best observed raw val macro F1 was 0.8672. No completed metrics. CBR remains unassessed.
2026-05-25T15:24:44	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_deferred_cbr_priorcal_20260525_101830	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | cbr(w=0.02,p=1.0)@e7	0.9776056120875732	0.8866387924874936	0.8672087421225325	0.872785338464944	0.978258355499017	0.9122229404024336	0.8721045000559072	0.8893888829966774	CTM residual feature adapter with deferred class-balanced classifier-norm regularization (w=0.02,p=1.0 from epoch 7) and validation-selected class-prior logit calibration; improved precision but reduced minority recall, below the yolo26m-cls baseline and best CTM adapter macro F1
2026-05-25T16:57:39	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_ntzscore_distill_priorcal_20260525_161009	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[nontarget_zscore]	0.971399938328708	0.8899937726068708	0.8182965460725992	0.8439150773496082	0.9730927874792799	0.8877301964584503	0.8119078147703201	0.8376383299547944	CTM residual feature adapter with ensemble non-target logit-standardized distillation (w=0.25,T=2.0) and validation-selected class-prior logit calibration; collapsed minority recall and underperformed the baseline and best CTM adapter by a wide margin
2026-05-25T19:21:54	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_classwise_dualexpert_priorcal_20260525_171201	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | experts=classwise_logprob(ctm_init=0.4)	0.9737126117792168	0.882845155231516	0.8301643186433063	0.8450293218561415	0.9738252187656605	0.8768563341706068	0.8110717494173167	0.8298194657427951	RIDE-inspired shared-head classwise dual-expert fusion of clean YOLO and CTM-adapted views with validation-selected class-prior logit calibration; joint expert training damaged the clean precision view and collapsed minority-class balance
2026-05-25T19:42:15	crash	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_frozenanchor_delta_priorcal_20260525_192602		10	224	64	0	runs/classify/wm811k_yolo26m_20260518_152306/weights/best.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | frozen_yolo_anchor									Remote Start-Process launch exited before runtime or epoch 1 with no new BSOD; switching to SSH-held foreground execution.
2026-05-25T20:09:59	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_frozenanchor_delta_priorcal_20260525_194229	10.525	10	224	64	0	runs/classify/wm811k_yolo26m_20260518_152306/weights/best.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | frozen_yolo_anchor	0.9769888991674376	0.904248213599716	0.8706947766907471	0.8854888001638964	0.9773717281523457	0.9188454592175361	0.86451771849431	0.889809567670101	Frozen trained-yolo26m precision anchor with trainable CTM residual feature/logit correction and validation-selected class-prior logit calibration; retained precision but constrained minority recall, below both yolo26m-cls and the best CTM adapter
2026-05-25T20:58:51	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_polarpos_priorcal_20260525_202002	10.526	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | spatial=polar(scale=0.05)	0.9747147702744372	0.8907555082322557	0.8654519084330242	0.8745588120954756	0.9758683165645118	0.8912778378098696	0.8465183318058346	0.8639588057481455	CTM residual feature adapter with lightweight wafer polar-coordinate token encoding and validation-selected class-prior logit calibration; explicit positional injection reduced minority recall and underperformed the baseline and best CTM adapter
2026-05-25T22:16:27	crash	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_crossscan_priorcal_20260525_214447	10.535	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | mixer=cross_scan(scale=0.05)									VMamba-inspired cross-scan trial interrupted by system BSOD after epoch 7; BugCheck 0x1E at 2026-05-25 22:12:08, no complete metrics; architecture remains unassessed.
2026-05-25T23:50:18	crash	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_crossscan_priorcal_20260525_221814	10.535	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | mixer=cross_scan(scale=0.05)									VMamba-inspired cross-scan retry with effective batch 64 executed as micro_batch 32 x accumulation 2 was interrupted after epoch 1 by repeated system BSODs (BugCheck 0x3B at 2026-05-25 22:30:36 and 22:43:52); no complete metrics; suspend unattended GPU retries.
2026-05-26T02:15:34	keep	ensemble	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_slim_logprob_ensemble_20260526_0053	22.159	10	224	64	cpu	fixed logprob ensemble: 0.75*yolo26m + 0.25*ctm_adapter + tau=0.025	0.980958988590811	0.9226732029764462	0.893168447305456	0.9057013996007733	0.9809182375390308	0.9201496033822344	0.8919177340879144	0.904355161199867	Slim fixed log-probability ensemble of YOLO26m and best CTM adapter with original three-expert weights renormalized after dropping the low-rank branch; preserves a strong accuracy/F1 gain over single models at 10.496M fewer parameters than the three-expert ensemble.
2026-05-26T13:13:35	keep	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_slim_dkd_priorcal_20260526_120641	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dkd]	0.9804579093432008	0.9026371153421126	0.9059839754539362	0.9033090178395459	0.9813808257199028	0.9020283545729674	0.9014964413929079	0.8998972488416759	DKD-compressed CTM residual adapter distilled from the compact 0.75*yolo26m + 0.25*ctm_adapter teacher with validation-selected class-prior logit calibration; effective batch 64 executed as micro_batch 16 x accumulation 4 for stability
2026-05-26T16:05:12	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_slim_dkd_logitstd_priorcal_20260526_134214	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dkd_logit_std]	0.9779139685476411	0.8936178974781854	0.8696471693920715	0.8779742717776002	0.978142708453799	0.9004283377624915	0.8391071305539843	0.8611822336531877	Logit-Standardization DKD CTM residual adapter distilled from the compact 0.75*yolo26m + 0.25*ctm_adapter teacher with validation-selected class-prior logit calibration; preserves model size while normalizing teacher-student confidence scale; effective batch 64 executed as micro_batch 16 x accumulation 4 for stability
2026-05-26T19:15:43	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_slim_dist_priorcal_20260526_162704	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dist]	0.9776441566450818	0.8908881553481979	0.8842783602280139	0.8836660171664815	0.9789136887552523	0.8910241693297556	0.8722981629164185	0.8785086957058867	DIST relationally distilled CTM residual adapter from the compact 0.75*yolo26m + 0.25*ctm_adapter teacher with validation-selected class-prior logit calibration; transfers inter-class and intra-class prediction relations without adding inference parameters; effective batch 64 executed as micro_batch 16 x accumulation 4 for stability
2026-05-27T11:54:29	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_crossscan_dkd_priorcal_20260526_201638	10.535	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dkd] | mixer=cross_scan(scale=0.05)	0.9807662658032685	0.93244513808687	0.886340829196024	0.906797419814182	0.9807254924636676	0.9230466250132453	0.8549239372238581	0.8826963884683211	VMamba-inspired shared cross-scan CTM token mixer combined with DKD compression from the compact 0.75*yolo26m + 0.25*ctm_adapter teacher and validation-selected class-prior calibration; strong validation precision did not generalize and test minority recall fell below the DKD single-model best
2026-05-27T12:43:36	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_frozenanchor_dkd_priorcal_20260527_120425	10.525	10	224	64	0	runs/classify/wm811k_yolo26m_20260518_152306/weights/best.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dkd] | frozen_yolo_anchor	0.9767961763798951	0.9087519137387378	0.8715373468726052	0.8865946932218183	0.9771789830769824	0.9149089151264376	0.8638413123994922	0.8864827673839693	Frozen trained-YOLO precision anchor with DKD preserved precision but constrained minority correction; test macro F1 stayed below the trainable DKD single-model best, chiefly from Loc and Edge-Loc recall loss
